Key,English
jz_BuffLeftAnkleSplintedDesc,"Your left ankle is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n7% Slower Mobility\n3% Less Jump Strength\n{cvar(.LeftAnkleHealthBlockage:0)} Health Blockage"
jz_BuffLeftAnkleCastDesc,"Your left ankle is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n5% Slower Mobility\n4% Less Jump Strength\n{cvar(.LeftAnkleHealthBlockage:0)} Health Blockage"
jz_BuffSprainedRightAnkleDesc,"You have sprained your right ankle. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n7% Slower Mobility\n2% Less Jump Strength"
jz_BuffBrokenRightAnkleDesc,"You have broken your right ankle. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n15% Slower Mobility\n5% Less Jump Strength\n{cvar(.RightAnkleHealthBlockage:0)} Health Blockage"
jz_BuffRightAnkleSplintedDesc,"Your right ankle is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n7% Slower Mobility\n3% Less Jump Strength\n{cvar(.RightAnkleHealthBlockage:0)} Health Blockage"
jz_BuffRightAnkleCastDesc,"Your right ankle is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n5% Slower Mobility\n4% Less Jump Strength\n{cvar(.RightAnkleHealthBlockage:0)} Health Blockage"
jz_BuffSprainedLeftLegDesc,"You have sprained your left leg. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n7% Slower Mobility\n2% Less Jump Strength"
jz_BuffBrokenLeftLegDesc,"You have broken your left leg. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-][-]\n\nEffects:\n15% Slower Mobility\n5% Less Jump Strength\n{cvar(.LeftLegHealthBlockage:0)} Health Blockage"
jz_BuffLeftLegSplintedDesc,"Your left leg is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n7% Slower Mobility\n3% Less Jump Strength\n{cvar(.LeftLegHealthBlockage:0)} Health Blockage"
jz_BuffLeftLegCastDesc,"Your left leg is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n5% Slower Mobility\n4% Less Jump Strength\n{cvar(.LeftLegHealthBlockage:0)} Health Blockage"
jz_BuffSprainedRightLegDesc,"You have sprained your right leg. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n7% Slower Mobility\n2% Less Jump Strength"
jz_BuffBrokenRightLegDesc,"You have broken your right leg. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n15% Slower Mobility\n5% Less Jump Strength\n{cvar(.RightLegHealthBlockage:0)} Health Blockage"
jz_BuffRightLegSplintedDesc,"Your right leg is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n7% Slower Mobility\n3% Less Jump Strength\n{cvar(.RightLegHealthBlockage:0)} Health Blockage"
jz_BuffRightLegCastDesc,"Your right leg is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n5% Slower Mobility\n4% Less Jump Strength\n{cvar(.RightLegHealthBlockage:0)} Health Blockage"
jz_BuffSprainedRibsDesc,"You have sprained your ribs. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n7% Slower Mobility\n2% Less Jump Strength"
jz_BuffBrokenRibsDesc,"You have broken your ribs. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n15% Slower Mobility\n5% Less Jump Strength\n{cvar(.RibsHealthBlockage:0)} Health Blockage"
jz_BuffRibsSplintedDesc,"Your ribs is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n7% Slower Mobility\n3% Less Jump Strength\n{cvar(.RibsHealthBlockage:0)} Health Blockage"
jz_BuffRibsCastDesc,"Your ribs is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n5% Slower Mobility\n4% Less Jump Strength\n{cvar(.RibsHealthBlockage:0)} Health Blockage"
jz_BuffSprainedLeftArmDesc,"You have sprained your left arm. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.LeftArmHealthBlockage:0)} Health Blockage"
jz_BuffBrokenLeftArmDesc,"You have broken your left arm. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n6% Less Weapon Handling\n8% Slower Reloading\n6% Less Attacks Per Minute\n{cvar(.LeftArmHealthBlockage:0)} Health Blockage"
jz_BuffLeftArmSplintedDesc,"Your left arm is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.LeftArmHealthBlockage:0)} Health Blockage"
jz_BuffLeftArmCastDesc,"Your left arm is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.LeftArmHealthBlockage:0)} Health Blockage"
jz_BuffSprainedRightArmDesc,"You have sprained your right arm. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.RightArmHealthBlockage:0)} Health Blockage"
jz_BuffBrokenRightArmDesc,"You have broken your right arm. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n6% Less Weapon Handling\n8% Slower Reloading\n6% Less Attacks Per Minute\n{cvar(.RightArmHealthBlockage:0)} Health Blockage"
jz_BuffRightArmSplintedDesc,"Your right arm is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.RightArmHealthBlockage:0)} Health Blockage"
jz_BuffRightArmCastDesc,"Your right arm is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.RightArmHealthBlockage:0)} Health Blockage"
jz_BuffSprainedLeftWristDesc,"You have sprained your left wrist. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.LeftWristHealthBlockage:0)} Health Blockage"
jz_BuffBrokenLeftWristDesc,"You have broken your left wrist. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n6% Less Weapon Handling\n8% Slower Reloading\n6% Less Attacks Per Minute\n{cvar(.LeftWristHealthBlockage:0)} Health Blockage"
jz_BuffLeftWristSplintedDesc,"Your left wrist is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.LeftWristHealthBlockage:0)} Health Blockage"
jz_BuffLeftWristCastDesc,"Your left wrist is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.LeftWristHealthBlockage:0)} Health Blockage"
jz_BuffSprainedRightWristDesc,"You have sprained your right wrist. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.RightWristHealthBlockage:0)} Health Blockage"
jz_BuffBrokenRightWristDesc,"You have broken your right wrist. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n6% Less Weapon Handling\n8% Slower Reloading\n6% Less Attacks Per Minute\n{cvar(.RightWristHealthBlockage:0)} Health Blockage"
jz_BuffRightWristSplintedDesc,"Your right wrist is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.RightWristHealthBlockage:0)} Health Blockage"
jz_BuffRightWristCastDesc,"Your right wrist is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.RightWristHealthBlockage:0)} Health Blockage"
jz_BuffSprainedNeckDesc,"You have sprained your neck. Be careful not to hurt it more or you could break it. Rest or Sleep to speed up the healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.NeckHealthBlockage:0)} Health Blockage"
jz_BuffBrokenNeckDesc,"You have broken your neck. Use a [35bd00]Splint[-] or [35bd00]Cast[-] to begin healing it. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n6% Less Weapon Handling\n8% Slower Reloading\n6% Less Attacks Per Minute\n{cvar(.NeckHealthBlockage:0)} Health Blockage"
jz_BuffNeckSplintedDesc,"Your neck is splinted and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.NeckHealthBlockage:0)} Health Blockage"
jz_BuffNeckCastDesc,"Your neck is in a cast and healing. Try not to hurt it while it’s healing\n\nEffects:\n4% Less Weapon Handling\n5% Slower Reloading\n4% Less Attacks Per Minute\n{cvar(.NeckHealthBlockage:0)} Health Blockage"
jz_BuffGashLeftFootDesc,"You recived a large gash on your left foot. Use a [35bd00]Bandage[-] to stop the bleeding. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffDirtyGashLeftFootDesc,"The gash on your left foot is dirty and needs to be cleansed using a [35bd00]Cleansing Wash[-]. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffGashLeftFootDryingDesc,"The gash on your left foot is clean and drying off. Once it’s dry it will need bandaging\n\nEffects:\n-.02 Stamina Per Second\n2% Slower Mobility\n3% Slower Crafting"
jz_BuffGashLeftFootNeedsBandageDesc,"The gash on your left foot is dry and needs a [35bd00]First Aid Bandage[-] to continue healing. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.04 Stamina Per Second\n3% Slower Mobility\n4% Slower Crafting"
jz_BuffGashLeftFootTendedDesc,"The gash on your left foot is bandaged and healing. Try not to get hurt so it will heal.\n\nEffects:\n-.01 Stamina Per Second\n1% Slower Mobility\n2% Slower Crafting"
jz_BuffGashRightFootDesc,"You recived a large gash on your right foot. Use a [35bd00]Bandage[-] to stop the bleeding. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffDirtyGashRightFootDesc,"The gash on your right foot is dirty and needs to be cleansed using a [35bd00]Cleansing Wash[-]. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffGashRightFootDryingDesc,"The gash on your right foot is clean and drying off. Once it’s dry it will need bandaging\n\nEffects:\n-.02 Stamina Per Second\n2% Slower Mobility\n3% Slower Crafting"
jz_BuffGashRightFootNeedsBandageDesc,"The gash on your right foot is dry and needs a [35bd00]First Aid Bandage[-] to continue healing. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.04 Stamina Per Second\n3% Slower Mobility\n4% Slower Crafting"
jz_BuffGashRightFootTendedDesc,"The gash on your right foot is bandaged and healing. Try not to get hurt so it will heal.\n\nEffects:\n-.01 Stamina Per Second\n1% Slower Mobility\n2% Slower Crafting"
jz_BuffGashLeftLegDesc,"You recived a large gash on your left leg. Use a [35bd00]Bandage[-] to stop the bleeding. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffDirtyGashLeftLegDesc,"The gash on your left leg is dirty and needs to be cleansed using a [35bd00]Cleansing Wash[-]. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffGashLeftLegDryingDesc,"The gash on your left leg is clean and drying off. Once it’s dry it will need bandaging\n\nEffects:\n-.02 Stamina Per Second\n2% Slower Mobility\n3% Slower Crafting"
jz_BuffGashLeftLegNeedsBandageDesc,"The gash on your left leg is dry and needs a [35bd00]First Aid Bandage[-] to continue healing. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.04 Stamina Per Second\n3% Slower Mobility\n4% Slower Crafting"
jz_BuffGashLeftLegTendedDesc,"The gash on your left leg is bandaged and healing. Try not to get hurt so it will heal.\n\nEffects:\n-.01 Stamina Per Second\n1% Slower Mobility\n2% Slower Crafting"
jz_BuffGashRightLegDesc,"You recived a large gash on your right leg. Use a [35bd00]Bandage[-] to stop the bleeding. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffDirtyGashRightLegDesc,"The gash on your right leg is dirty and needs to be cleansed using a [35bd00]Cleansing Wash[-]. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffGashRightLegDryingDesc,"The gash on your right leg is clean and drying off. Once it’s dry it will need bandaging\n\nEffects:\n-.02 Stamina Per Second\n2% Slower Mobility\n3% Slower Crafting"
jz_BuffGashRightLegNeedsBandageDesc,"The gash on your right leg is dry and needs a [35bd00]First Aid Bandage[-] to continue healing. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.04 Stamina Per Second\n3% Slower Mobility\n4% Slower Crafting"
jz_BuffGashRightLegTendedDesc,"The gash on your right leg is bandaged and healing. Try not to get hurt so it will heal.\n\nEffects:\n-.01 Stamina Per Second\n1% Slower Mobility\n2% Slower Crafting"
jz_BuffGashLeftArmDesc,"You recived a large gash on your left arm. Use a [35bd00]Bandage[-] to stop the bleeding. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffDirtyGashLeftArmDesc,"The gash on your left arm is dirty and needs to be cleansed using a [35bd00]Cleansing Wash[-]. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.05 Stamina Per Second\n3% Slower Mobility\n5% Slower Crafting"
jz_BuffGashLeftArmDryingDesc,"The gash on your left arm is clean and drying off. Once it’s dry it will need bandaging\n\nEffects:\n-.02 Stamina Per Second\n2% Slower Mobility\n3% Slower Crafting"
jz_BuffGashLeftArmNeedsBandageDesc,"The gash on your left arm is dry and needs a [35bd00]First Aid Bandage[-] to continue healing. If not treated it will lead to a [f21b10]Medical Infection[-]\n\nEffects:\n-.04 Stamina Per Second\n3% Slower Mobility\n4% Slower Crafting"
